time,open,high,low,close,EMA 9,EMA 21,Entry,TP,SL,B,A0,A1,A2,A3,ST0,ST1,ST2,ST3,ENTRY,TP,SL,Volume,VolAvg
1752810300,242,256.58,241.49,254.75,236.40503424826605,228.35858452768454,0,0,0,,,,,,0,0,0,0,,,,19129913,5693017.8
1753069500,255,261.62,249.33,251.37,239.39802739861284,230.45053138880414,0,0,0,,,,,,0,0,0,0,,,,9304880,6077658.65
1753155900,252,255.4,245.74,246.96,240.91042191889028,231.95139217164012,0,0,0,,,,,,0,0,0,0,,,,4679052,6145768.55
1753242300,248.55,250.55,243.01,243.51,241.43033753511222,233.00217470149101,0,0,0,,,,,,0,0,0,0,,,,3244605,6095169.75
1753328700,243.5,249.4,242.89,247.04,242.55227002808977,234.2783406377191,0,0,0,,,,,,0,0,0,0,,,,3917472,6037257.15
1753415100,246.79,246.86,240,240.68,242.1778160224718,234.86030967065375,0,0,0,,,,,,0,0,0,0,,,,2278586,5920882.65
1753674300,240.68,243.57,234.05,235.37,240.81625281797744,234.90664515513978,0,0,0,,,,,,0,0,0,0,,,,2448649,5910715.95
1753760700,234.51,238.5,232.95,233.67,239.38700225438194,234.7942228683089,0,0,0,,,,,,0,0,0,0,,,,2004773,5935831.1
1753847100,234.4,239.61,233,234.59,238.42760180350555,234.7756571530081,0,0,0,,,,,,0,0,0,0,,,,2819933,5950223.7
1753933500,232,236.34,230,230.45,236.83208144280445,234.3824155936437,0,0,0,,,,,,0,0,0,0,,,,2980880,6044412.6
1754019900,231,232.17,223.63,224.22,234.30966515424356,233.4585596305852,0,0,0,,,,,,0,0,0,0,,,,3138073,6132652.05
1754279100,225,231.3,222.4,229.22,233.29173212339484,233.07323602780474,0,0,0,,,,,,0,0,0,0,,,,3032526,6212181.9
1754365500,229.25,232.7,229,231.81,232.99538569871586,232.9583963889134,0,0,0,,,,,,0,0,0,0,,,,2072699,6205998.25
1754451900,232,235.45,229.52,232.05,232.8063085589727,232.87581489901217,0,0,0,,,,,,0,0,0,0,,,,3142077,6033738.65
1754538300,230.91,235.5,229.61,234.71,233.18704684717815,233.04255899910197,0,0,0,,,,,,0,0,0,0,,,,1946022,5839197.55
1754624700,234.7,240.9,232.97,233.4,233.22963747774253,233.07505363554725,0,0,0,,,,,,0,0,0,0,,,,2775068,5684371.75
1754883900,232.8,233.1,228.1,228.57,232.29770998219402,232.66550330504296,0,0,0,,,,,,0,0,0,0,,,,1727508,5657526.25
1754970300,229.99,232.35,226.5,227.81,231.40016798575522,232.22409391367543,0,0,0,,,,,,0,0,0,0,,,,1647408,5625151.1
1755056700,228.95,230.5,226.56,228.88,230.89613438860417,231.92008537606858,0,0,0,,,,,,0,0,0,0,,,,1357771,4506040.4
1755143100,228.89,229.68,227.67,228.81,230.47890751088335,231.63735034188053,0,0,0,,,,,,0,0,0,0,,,,1085441,3736666.8
1755488700,231.9,235,228.94,232.97,230.97712600870668,231.75850031080049,0,0,0,,,,,,0,0,0,0,,,,3596400,2959991.15
1755575100,233.6,237.97,231.06,233.7,231.52170080696533,231.9350002825459,0,0,0,,,,,,0,0,0,0,,,,3505416,2670017.95
1755661500,234.5,249,233.48,246.04,234.42536064557225,233.21727298413265,0,0,0,,,,,,0,0,0,0,,,,7762222,2824176.45
1755747900,247.9,251.5,245.25,249.85,237.5102885164578,234.72933907648422,0,0,0,,,,,,0,0,0,0,,,,3462957,2835094.05
1755834300,248.01,248.96,244,244.8,238.96823081316623,235.64485370589475,0,0,0,,,,,,0,0,0,0,,,,1749487,2726694.8
1756093500,242.55,245.43,240.3,243.67,239.908584650533,236.3744124599043,0,0,0,,,,,,0,0,0,0,,,,2165145,2721022.75
1756179900,242.5,242.93,237,239.17,239.76086772042638,236.6285567817312,0,0,0,,,,,,0,0,0,0,,,,2060961,2701638.35
1756352700,240,240.1,235.1,238.43,239.4946941763411,236.79232434702837,0,0,0,,,,,,0,0,0,0,,,,2282306,2715515
1756439100,238.43,242.44,236.42,238.42,239.2797553410729,236.94029486093487,0,0,0,,,,,,0,0,0,0,,,,2555590,2702297.85
1756698300,238.42,246.95,238.08,244.39,240.3018042728583,237.61754078266807,0,0,0,,,,,,0,0,0,0,,,,3244919,2715499.8
1756784700,246,249.99,243.4,247.86,241.81344341828665,238.54867343878917,0,0,0,,,,,,0,0,0,0,,,,2913074,2704249.85
1756871100,248.7,253.4,248,250.65,243.58075473462932,239.64879403526288,0,0,0,,,,,,0,0,0,0,,,,2842604,2694753.75
1756957500,253.4,253.67,242,242.87,243.43860378770347,239.94163094114808,0,0,0,,,,,,0,0,0,0,,,,2219833,2702110.45
1757043900,243.9,245.64,241.5,243.79,243.50888303016276,240.291482673771,0,0,0,,,,,,0,0,0,0,,,,1365934,2613303.3
1757303100,244,246.26,239.74,240.25,242.85710642413022,240.28771152161,0,0,0,,,,,,0,0,0,0,,,,2171070,2624555.7
1757389500,242.18,244.87,240.81,244.26,243.13768513930418,240.64882865600907,0,0,0,,,,,,0,0,0,0,,,,1883430,2579973.8
1757475900,245.9,248.55,244.53,246.31,243.77214811144336,241.1634805963719,0,0,0,,,,,,0,0,0,0,,,,1875811,2587388.95
1757562300,246.8,248.7,245.2,246.79,244.37571848915468,241.67498236033808,0,0,0,,,,,,0,0,0,0,,,,1764686,2593252.85
1757648700,247.95,251.23,246.82,247.59,245.01857479132374,242.21271123667097,0,0,0,,,,,,0,0,0,0,,,,2732556,2661992.1
1757907900,247.99,248,243.06,243.68,244.750859833059,242.34610112424633,0,0,0,,,,,,0,0,0,0,,,,1906751,2703057.6
1757994300,244.6,246,243.37,245.09,244.8186878664472,242.59554647658757,0,0,0,,,,,,0,0,0,0,,,,1404595,2593467.35
1758080700,246,246,240.21,242.2,244.29495029315774,242.5595877059887,0,0,0,,,,,,0,0,0,0,,,,3023866,2569389.85
1758167100,243,243.3,240.65,241.43,243.7219602345262,242.45689791453518,0,0,0,,,,,,0,0,0,0,,,,1839883,2273272.9
1758253500,241.5,243.11,236,236.74,242.32556818762095,241.9371799223047,0,0,0,,,,,,0,0,0,0,,,,6367844,2418517.25
1758512700,237.3,240.2,235.25,239.21,241.70245455009675,241.68925447482246,0,0,0,,,,,,0,0,0,0,,,,1726574,2417371.6
1758599100,239.2,239.21,236.05,237.1,240.7819636400774,241.27204952256588,0,0,0,,,,,,0,0,0,0,,,,1445862,2381407.45
1758685500,237,237,227.63,228.25,238.27557091206194,240.08822683869624,0,0,0,,,,,,0,0,0,0,,,,3699091,2463313.95
1758771900,227.64,231.36,227.64,229.2,236.46045672964954,239.0983880351784,0,0,0,,,,,,0,0,0,0,,,,1801992,2439298.25
1758858300,229.8,229.8,223.8,224.72,234.11236538371963,237.7912618501622,0,0,0,,,,,,0,0,0,0,,,,2218633,2422450.4
1759117500,228.25,237.63,222.93,230.7,233.42989230697572,237.14660168196562,0,0,0,,,,,,0,0,0,0,,,,10931457,2806777.3
1759203900,232,232,226.3,227.27,232.1979138455806,236.24872880178694,0,0,0,,,,,,0,0,0,0,,,,2338396,2778043.4
1759290300,227,227.2,220.66,221.46,230.05033107646446,234.9042989107154,0,0,0,,,,,,0,0,0,0,,,,3495386,2810682.5
1759463100,221,221.65,215.01,218.45,227.73026486117158,233.40845355519582,0,0,0,,,,,,0,0,0,0,,,,5627776,2981079.65
1759722300,218.5,219.75,212.01,215.58,225.30021188893727,231.78768505017803,0,0,0,,,,,,0,0,0,0,,,,3472865,3086426.2
1759808700,214.36,219.55,214.3,218.91,224.02216951114983,230.61698640925275,0,0,0,,,,,,0,0,0,0,,,,2629814,3109363.4
1759895100,218.9,218.9,213.1,214.81,222.17973560891986,229.17998764477522,0,0,0,,,,,,0,0,0,0,,,,2812211,3155802.45
1759981500,215.45,215.88,213.77,214.26,220.59578848713588,227.82362513161385,0,0,0,,,,,,0,0,0,0,,,,1599221,3141972.95
1760067900,215.5,217.3,213.68,215.29,219.5346307897087,226.6842046651035,0,0,0,,,,,,0,0,0,0,,,,1814265,3144451.9
1760327100,215,215.95,211.5,212.85,218.19770463176695,225.42654969554863,0,0,0,,,,,,0,0,0,0,,,,2108360,3113242.1
1760413500,213,213.16,209.63,210.22,216.60216370541357,224.04413608686238,0,0,0,,,,,,0,0,0,0,,,,2100423,3122925.7
1760499900,210.25,218.35,208.25,217.54,216.78973096433086,223.4528509880567,0,0,0,,,,,,0,0,0,0,,,,4310810,3268236.45
1760586300,218.32,219.25,214.6,216.97,216.8257847714647,222.86350089823335,0,0,0,,,,,,0,0,0,0,,,,1900905,3212088.4
1760672700,217.8,219.48,215.5,217.13,216.88662781717176,222.3422735438485,0,0,0,,,,,,0,0,0,0,,,,1552277,3197708.1
1760931900,218.2,221.39,217.58,219.41,217.3913022537374,222.07570322168047,0,0,0,,,,,,0,0,0,0,,,,1642622,2961447
1761034500,221.59,225.22,220.36,224.26,218.7650418029899,222.27427565607314,0,0,0,,,,,,0,0,0,0,,,,2017106,2975973.6
1761191100,226.5,226.59,220.3,220.76,219.16403344239194,222.13661423279376,0,0,0,,,,,,0,0,0,0,,,,2100701,3008715.55
1761277500,222.3,224.9,218,221.94,219.71922675391355,222.1187402116307,0,0,0,,,,,,0,0,0,0,,,,7792472,3213384.6
1761536700,224.77,226.63,219.7,220,219.77538140313084,221.9261274651188,0,0,0,,,,,,0,0,0,0,,,,5625948,3404582.4
1761623100,220,223.2,219.33,219.93,219.80630512250468,221.74466133192618,0,0,0,,,,,,0,0,0,0,,,,2189568,3403129.15
1761709500,221,222.25,218.55,219.01,219.64704409800373,221.49605575629653,0,0,0,,,,,,0,0,0,0,,,,2664162,2989764.4
1761795900,219,221,217.04,218.18,219.35363527840298,221.19459614208776,0,0,0,,,,,,0,0,0,0,,,,2925524,3019120.8
1761882300,218,218.74,214.64,216.88,218.8589082227224,220.8023601291707,0,0,0,,,,,,0,0,0,0,,,,4399295,3064316.25
1762141500,218.2,218.2,215.85,216.69,218.42512657817792,220.428509208337,0,0,0,,,,,,0,0,0,0,,,,1376958,2851775.35
1762227900,216.75,217.51,214.5,214.9,217.72010126254233,219.92591746212454,0,0,0,,,,,,0,0,0,0,,,,1638488,2760056.5
1762400700,214.8,215,210.46,210.98,216.37208101003387,219.11265223829503,0,0,0,,,,,,0,0,0,0,,,,2278584,2742495
1762487100,210.72,210.98,207.66,207.91,214.6796648080271,218.09422930754093,0,0,0,,,,,,0,0,0,0,,,,2526213,2728195.1
1762746300,209,209.66,205.3,205.63,212.86973184642167,216.96111755230993,0,0,0,,,,,,0,0,0,0,,,,2919749,2794221.5
1762832700,205,208.14,204.73,207.62,211.81978547713734,216.11192504755448,0,0,0,,,,,,0,0,0,0,,,,1697731,2788394.8
1762919100,208.02,209.99,207,208,211.0558283817099,215.37447731595861,0,0,0,,,,,,0,0,0,0,,,,1364303,2751191.95
1763005500,207.91,210,207.26,209.62,210.76866270536792,214.85134301450782,0,0,0,,,,,,0,0,0,0,,,,1326283,2712484.95
1763091900,209.56,210.3,208,209.18,210.45093016429433,214.3357663768253,0,0,0,,,,,,0,0,0,0,,,,1464302,2570159.55
1763351100,209.34,212.99,208.6,209.92,210.34474413143548,213.93433306984116,0,0,0,,,,,,0,0,0,0,,,,1974273,2573827.95
1763437500,209.92,210.75,206.5,207.29,209.7337953051484,213.33030279076468,0,0,0,,,,,,0,0,0,0,,,,1566686,2574548.4
1763523900,207.28,210.5,206.75,209.48,209.6830362441187,212.9802752643315,0,0,0,,,,,,0,0,0,0,,,,1533095,2569072.05
1763610300,209,212.3,208.74,209.8,209.70642899529497,212.69115933121046,0,0,0,,,,,,0,0,0,0,,,,3236999,2630066.7
1763696700,209.44,209.89,203.95,208.66,209.49714319623598,212.32469030110042,0,0,0,,,,,,0,0,0,0,,,,1352947,2592679
