time,open,high,low,close,EMA 9,EMA 21,Entry,TP,SL,B,A0,A1,A2,A3,ST0,ST1,ST2,ST3,ENTRY,TP,SL,Volume,VolAvg
1765872900,25904.95,25929.15,25894.45,25897.25,25897.101498755164,25915.547006826044,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,7918874,9142248.55
1765873800,25897.2,25909.75,25875.9,25883.25,25894.331199004133,25912.6109152964,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,8488421,8730636.15
1765874700,25883.8,25884.55,25848.4,25868.75,25889.214959203306,25908.623559360367,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,12705235,8295296.25
1765875600,25868.95,25872.2,25848.15,25865.9,25884.551967362644,25904.739599418517,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,9535224,8171524.65
1765876500,25866.45,25902.05,25859,25883.8,25884.401573890114,25902.83599947138,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,16199775,8471685.4
1765877400,25885,25896.85,25854.75,25856.05,25878.73125911209,25898.582726792163,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,24938547,9230322.2
1765878300,25858.75,25858.75,25834.35,25851.35,25873.25500728967,25894.28884253833,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,24565761,10048572.15
1765943100,25904.15,25924.9,25855.65,25903.3,25879.264005831737,25895.10803867121,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,19721836,10696228.5
1765944000,25903.5,25929.15,25878.1,25880.8,25879.57120466539,25893.80730788292,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,10281711,10854271.8
1765944900,25880.2,25890,25851.35,25868.45,25877.34696373231,25891.50209807538,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,9158636,10896025.35
1765945800,25868.25,25871.05,25823.95,25841.05,25870.08757098585,25886.91554370489,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,6451144,10778065.9
1765946700,25840.15,25851.75,25809.1,25813.2,25858.710056788677,25880.21413064081,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,4735846,10685770.1
1765947600,25813.65,25829.9,25811.05,25819.05,25850.778045430943,25874.65375512801,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,4806792,10601432.75
1765948500,25819.6,25834.9,25801.8,25819.5,25844.522436344756,25869.6397773891,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,5582411,10447120.6
1765949400,25819.95,25843.6,25813.05,25842.75,25844.167949075803,25867.19525217191,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,5715588,10365064.8
1765950300,25842.05,25850.75,25812.8,25814.55,25838.244359260643,25862.409320156283,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,5239953,10316134.35
1765951200,25815.15,25834.4,25806.7,25827.95,25836.185487408515,25859.27665468753,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,5915385,10222494.05
1765952100,25828.3,25851.3,25816.25,25817.35,25832.41838992681,25855.465140625027,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,9750118,10375996.45
1765953000,25817.4,25818.1,25789.05,25796.4,25825.214711941448,25850.095582386388,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,6249822,10255756.25
1765953900,25796.25,25809.15,25784.95,25786.1,25817.391769553156,25844.277802169443,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,4282963,10112202.1
1765954800,25785.7,25795.85,25783.75,25793.95,25812.703415642525,25839.702547426765,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,5218251,9977170.95
