id,stage,parent,entry_fill,min_candle_pos,green_only,rel_vol,min_rr,early_pct,be_arm_r,trail_pct,sizing,rotation,passes,train_total_return_pct,val_total_return_pct,train_cagr,val_cagr,train_max_drawdown_pct,val_max_drawdown_pct,train_win_rate,val_win_rate,train_profit_factor,val_profit_factor,train_num_trades,val_num_trades,train_avg_holding_days,val_avg_holding_days,train_n_target_hit,val_n_target_hit,train_n_stop_hit,val_n_stop_hit
A016,A,,close,,False,gt_1_2x20d,,,,,fixed2L,none,False,70.01207189546746,11.078409552808722,16.43337810667238,7.253834954144733,19.06495418541455,17.197270547575712,0.6037735849056604,0.5302013422818792,1.7171537276716995,1.1699581545719269,265,149,34.490566037735846,32.87248322147651,162,77,99,62
A017,A,,next_open,,False,gt_1_2x20d,,,,,fixed2L,none,False,60.091435099647626,-3.928541859042245,14.443571664989374,-2.6358892414125257,20.68832129370233,26.84950827503272,0.6033057851239669,0.5072463768115942,1.692794648503613,0.9385097944930717,242,138,36.66528925619835,33.18115942028985,154,69,82,60
A018,A,,close,,False,gt_1_2x20d,0.75,,,,fixed2L,none,False,56.92217082577595,9.249155074168547,13.789398069582415,6.073333101339484,17.918055361862404,16.879977679382034,0.5540540540540541,0.48031496062992124,1.6101871799704093,1.1540988295997887,222,127,39.37837837837838,36.826771653543304,122,57,96,60
A019,A,,next_open,,False,gt_1_2x20d,0.75,,,,fixed2L,none,False,49.0571603165542,-1.4372381758558928,12.124229317655866,-0.9602507098104285,18.76482153839985,23.461634994855938,0.5797101449275363,0.46923076923076923,1.5855031627817868,0.9765356859146752,207,130,42.08212560386473,35.84615384615385,119,59,83,61
A020,A,,close,,False,gt_1_2x20d,1.0,,,,fixed2L,none,False,59.823328386606,2.3149275732270436,14.388590826283497,1.5370378100524107,15.98271445654216,19.78664344503283,0.5522388059701493,0.43564356435643564,1.731124818693078,1.0445359779507621,201,101,42.59701492537314,45.57425742574257,110,41,86,50
A021,A,,next_open,,False,gt_1_2x20d,1.0,,,,fixed2L,none,False,46.952598854882055,0.5891433122265255,11.668057751651716,0.3922878816151387,17.891646093841494,22.524822382534417,0.553763440860215,0.4766355140186916,1.61995726214494,1.0094328256511302,186,107,46.295698924731184,41.570093457943926,102,46,78,52
A022,A,,close,,False,gt_1_2x20d,1.5,,,,fixed2L,none,True,33.11046713371568,21.62414055347661,8.545312777044355,13.93756334638152,6.333368229368612,7.306772889116293,0.5813953488372093,0.5081967213114754,1.9674950642699007,1.8847628290750325,86,61,43.94186046511628,47.22950819672131,50,28,35,27
A023,A,,next_open,,False,gt_1_2x20d,1.5,,,,fixed2L,none,True,27.999322278838633,20.158955535582734,7.333663022400216,13.020867054476337,6.509939774800065,7.572776982006666,0.5747126436781609,0.5245901639344263,1.767939474303766,1.8180175949722635,87,61,42.11494252873563,46.131147540983605,50,27,36,27
A024,A,,close,,True,,,,,,fixed2L,none,False,73.46092224794765,12.037915310774249,17.105697291624388,7.870453864185856,19.099984737743412,14.248942133995596,0.6,0.5374149659863946,1.7184412616670417,1.188565738907672,280,147,31.67142857142857,32.97278911564626,172,77,104,60
A025,A,,next_open,,True,,,,,,fixed2L,none,False,62.35227393676737,4.380412659846877,14.90461137075274,2.898689008547173,20.432382382199343,25.272639068903867,0.609375,0.5306122448979592,1.6727045578097783,1.063857481242671,256,147,34.49609375,32.59183673469388,163,76,87,61
A026,A,,close,,True,,0.75,,,,fixed2L,none,False,67.90818225943016,11.386522323592075,16.018454969024233,7.45203414413369,17.68370001608378,14.36369705751016,0.5758928571428571,0.48412698412698413,1.7678032658596148,1.1953014025946094,224,126,39.044642857142854,37.404761904761905,128,58,92,58
